country_slug,country,policy,price_gb_usd,plan,retail_usd,usage_pct,wholesale_usd,margin_usd
iceland,Iceland,weconnect_breakage,1.1612,1gb_5d,14.99,0.75,2.47,12.52
iceland,Iceland,weconnect_breakage,1.1612,1gb_5d,14.99,1.0,2.76,12.23
iceland,Iceland,weconnect_breakage,1.1612,3gb_7d,19.99,0.25,2.47,17.52
iceland,Iceland,weconnect_breakage,1.1612,3gb_7d,19.99,0.5,3.34,16.65
iceland,Iceland,weconnect_breakage,1.1612,3gb_7d,19.99,0.75,4.21,15.78
iceland,Iceland,weconnect_breakage,1.1612,3gb_7d,19.99,1.0,5.08,14.91
iceland,Iceland,weconnect_breakage,1.1612,10gb_15d,29.99,0.25,4.5,25.49
iceland,Iceland,weconnect_breakage,1.1612,10gb_15d,29.99,0.5,7.41,22.58
iceland,Iceland,weconnect_breakage,1.1612,10gb_15d,29.99,0.75,10.31,19.68
iceland,Iceland,weconnect_breakage,1.1612,10gb_15d,29.99,1.0,13.21,16.78
india,India,weconnect_breakage,1.7556,1gb_5d,14.99,0.25,2.04,12.95
india,India,weconnect_breakage,1.7556,1gb_5d,14.99,0.5,2.48,12.51
india,India,weconnect_breakage,1.7556,1gb_5d,14.99,0.75,2.92,12.07
india,India,weconnect_breakage,1.7556,1gb_5d,14.99,1.0,3.36,11.63
india,India,weconnect_breakage,1.7556,3gb_7d,19.99,0.25,2.92,17.07
india,India,weconnect_breakage,1.7556,3gb_7d,19.99,0.5,4.23,15.76
india,India,weconnect_breakage,1.7556,3gb_7d,19.99,0.75,5.55,14.44
india,India,weconnect_breakage,1.7556,3gb_7d,19.99,1.0,6.87,13.12
india,India,weconnect_breakage,1.7556,10gb_15d,29.99,0.25,5.99,24.0
india,India,weconnect_breakage,1.7556,10gb_15d,29.99,0.5,10.38,19.61
india,India,weconnect_breakage,1.7556,10gb_15d,29.99,0.75,14.77,15.22
india,India,weconnect_breakage,1.7556,10gb_15d,29.99,1.0,19.16,10.83
indonesia,Indonesia,weconnect_breakage,1.3271,1gb_5d,14.99,0.25,1.93,13.06
indonesia,Indonesia,weconnect_breakage,1.3271,1gb_5d,14.99,0.5,2.26,12.73
indonesia,Indonesia,weconnect_breakage,1.3271,1gb_5d,14.99,0.75,2.6,12.39
indonesia,Indonesia,weconnect_breakage,1.3271,1gb_5d,14.99,1.0,2.93,12.06
indonesia,Indonesia,weconnect_breakage,1.3271,3gb_7d,19.99,0.25,2.6,17.39
indonesia,Indonesia,weconnect_breakage,1.3271,3gb_7d,19.99,0.5,3.59,16.4
indonesia,Indonesia,weconnect_breakage,1.3271,3gb_7d,19.99,0.75,4.59,15.4
indonesia,Indonesia,weconnect_breakage,1.3271,3gb_7d,19.99,1.0,5.58,14.41
indonesia,Indonesia,weconnect_breakage,1.3271,10gb_15d,29.99,0.25,4.92,25.07
indonesia,Indonesia,weconnect_breakage,1.3271,10gb_15d,29.99,0.5,8.24,21.75
indonesia,Indonesia,weconnect_breakage,1.3271,10gb_15d,29.99,0.75,11.55,18.44
indonesia,Indonesia,weconnect_breakage,1.3271,10gb_15d,29.99,1.0,14.87,15.12
iran,Iran,catalog_cascade,7.9073,1gb_5d,14.99,0.25,3.58,11.41
iran,Iran,catalog_cascade,7.9073,1gb_5d,14.99,0.5,5.55,9.44
iran,Iran,catalog_cascade,7.9073,1gb_5d,14.99,0.75,7.53,7.46
iran,Iran,catalog_cascade,7.9073,1gb_5d,14.99,1.0,9.51,5.48
iran,Iran,catalog_cascade,7.9073,3gb_7d,19.99,0.25,7.53,12.46
iran,Iran,catalog_cascade,7.9073,3gb_7d,19.99,0.5,13.46,6.53
iran,Iran,catalog_cascade,7.9073,3gb_7d,19.99,0.75,19.39,0.6
iran,Iran,catalog_cascade,7.9073,3gb_7d,19.99,1.0,25.32,-5.33
iran,Iran,catalog_cascade,7.9073,10gb_15d,29.99,0.25,21.37,8.62
iran,Iran,catalog_cascade,7.9073,10gb_15d,29.99,0.5,41.14,-11.15
iran,Iran,catalog_cascade,7.9073,10gb_15d,29.99,0.75,60.9,-30.91
iran,Iran,catalog_cascade,7.9073,10gb_15d,29.99,1.0,80.67,-50.68
iraq,Iraq,catalog_cascade,3.0413,1gb_5d,14.99,0.25,2.36,12.63
iraq,Iraq,catalog_cascade,3.0413,1gb_5d,14.99,0.5,3.12,11.87
iraq,Iraq,catalog_cascade,3.0413,1gb_5d,14.99,0.75,3.88,11.11
iraq,Iraq,catalog_cascade,3.0413,1gb_5d,14.99,1.0,4.64,10.35
iraq,Iraq,catalog_cascade,3.0413,3gb_7d,19.99,0.25,3.88,16.11
iraq,Iraq,catalog_cascade,3.0413,3gb_7d,19.99,0.5,6.16,13.83
iraq,Iraq,catalog_cascade,3.0413,3gb_7d,19.99,0.75,8.44,11.55
iraq,Iraq,catalog_cascade,3.0413,3gb_7d,19.99,1.0,10.72,9.27
iraq,Iraq,catalog_cascade,3.0413,10gb_15d,29.99,0.25,9.2,20.79
iraq,Iraq,catalog_cascade,3.0413,10gb_15d,29.99,0.5,16.81,13.18
iraq,Iraq,catalog_cascade,3.0413,10gb_15d,29.99,0.75,24.41,5.58
iraq,Iraq,catalog_cascade,3.0413,10gb_15d,29.99,1.0,32.01,-2.02
ireland,Ireland,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
ireland,Ireland,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
ireland,Ireland,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
ireland,Ireland,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
ireland,Ireland,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
ireland,Ireland,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
ireland,Ireland,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
ireland,Ireland,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
ireland,Ireland,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
ireland,Ireland,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
ireland,Ireland,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
ireland,Ireland,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
israel,Israel,weconnect_breakage,0.94,1gb_5d,14.99,0.25,1.84,13.15
israel,Israel,weconnect_breakage,0.94,1gb_5d,14.99,0.5,2.07,12.92
israel,Israel,weconnect_breakage,0.94,1gb_5d,14.99,0.75,2.31,12.68
israel,Israel,weconnect_breakage,0.94,1gb_5d,14.99,1.0,2.54,12.45
israel,Israel,weconnect_breakage,0.94,3gb_7d,19.99,0.25,2.31,17.68
israel,Israel,weconnect_breakage,0.94,3gb_7d,19.99,0.5,3.01,16.98
israel,Israel,weconnect_breakage,0.94,3gb_7d,19.99,0.75,3.72,16.27
israel,Israel,weconnect_breakage,0.94,3gb_7d,19.99,1.0,4.42,15.57
israel,Israel,weconnect_breakage,0.94,10gb_15d,29.99,0.25,3.95,26.04
israel,Israel,weconnect_breakage,0.94,10gb_15d,29.99,0.5,6.3,23.69
israel,Israel,weconnect_breakage,0.94,10gb_15d,29.99,0.75,8.65,21.34
israel,Israel,weconnect_breakage,0.94,10gb_15d,29.99,1.0,11.0,18.99
italy,Italy,weconnect_breakage,0.705,1gb_5d,14.99,0.25,1.78,13.21
italy,Italy,weconnect_breakage,0.705,1gb_5d,14.99,0.5,1.95,13.04
italy,Italy,weconnect_breakage,0.705,1gb_5d,14.99,0.75,2.13,12.86
italy,Italy,weconnect_breakage,0.705,1gb_5d,14.99,1.0,2.31,12.68
italy,Italy,weconnect_breakage,0.705,3gb_7d,19.99,0.25,2.13,17.86
italy,Italy,weconnect_breakage,0.705,3gb_7d,19.99,0.5,2.66,17.33
italy,Italy,weconnect_breakage,0.705,3gb_7d,19.99,0.75,3.19,16.8
italy,Italy,weconnect_breakage,0.705,3gb_7d,19.99,1.0,3.72,16.27
italy,Italy,weconnect_breakage,0.705,10gb_15d,29.99,0.25,3.36,26.63
italy,Italy,weconnect_breakage,0.705,10gb_15d,29.99,0.5,5.13,24.86
italy,Italy,weconnect_breakage,0.705,10gb_15d,29.99,0.75,6.89,23.1
italy,Italy,weconnect_breakage,0.705,10gb_15d,29.99,1.0,8.65,21.34
ivory-coast,Ivory Coast,catalog_cascade,99.7402,1gb_5d,14.99,0.25,26.54,-11.55
ivory-coast,Ivory Coast,catalog_cascade,99.7402,1gb_5d,14.99,0.5,51.47,-36.48
ivory-coast,Ivory Coast,catalog_cascade,99.7402,1gb_5d,14.99,0.75,76.41,-61.42
ivory-coast,Ivory Coast,catalog_cascade,99.7402,1gb_5d,14.99,1.0,101.34,-86.35
ivory-coast,Ivory Coast,catalog_cascade,99.7402,3gb_7d,19.99,0.25,76.41,-56.42
ivory-coast,Ivory Coast,catalog_cascade,99.7402,3gb_7d,19.99,0.5,151.21,-131.22
ivory-coast,Ivory Coast,catalog_cascade,99.7402,3gb_7d,19.99,0.75,226.02,-206.03
ivory-coast,Ivory Coast,catalog_cascade,99.7402,3gb_7d,19.99,1.0,300.82,-280.83
ivory-coast,Ivory Coast,catalog_cascade,99.7402,10gb_15d,29.99,0.25,250.95,-220.96
ivory-coast,Ivory Coast,catalog_cascade,99.7402,10gb_15d,29.99,0.5,500.3,-470.31
ivory-coast,Ivory Coast,catalog_cascade,99.7402,10gb_15d,29.99,0.75,749.65,-719.66
ivory-coast,Ivory Coast,catalog_cascade,99.7402,10gb_15d,29.99,1.0,999.0,-969.01
jamaica,Jamaica,telna_fixed,6.2346,1gb_5d,14.99,0.25,3.16,11.83
jamaica,Jamaica,telna_fixed,6.2346,1gb_5d,14.99,0.5,4.72,10.27
jamaica,Jamaica,telna_fixed,6.2346,1gb_5d,14.99,0.75,6.28,8.71
jamaica,Jamaica,telna_fixed,6.2346,1gb_5d,14.99,1.0,7.83,7.16
jamaica,Jamaica,telna_fixed,6.2346,3gb_7d,19.99,0.25,6.28,13.71
jamaica,Jamaica,telna_fixed,6.2346,3gb_7d,19.99,0.5,10.95,9.04
jamaica,Jamaica,telna_fixed,6.2346,3gb_7d,19.99,0.75,15.63,4.36
jamaica,Jamaica,telna_fixed,6.2346,3gb_7d,19.99,1.0,20.3,-0.31
jamaica,Jamaica,telna_fixed,6.2346,10gb_15d,29.99,0.25,17.19,12.8
jamaica,Jamaica,telna_fixed,6.2346,10gb_15d,29.99,0.5,32.77,-2.78
jamaica,Jamaica,telna_fixed,6.2346,10gb_15d,29.99,0.75,48.36,-18.37
jamaica,Jamaica,telna_fixed,6.2346,10gb_15d,29.99,1.0,63.95,-33.96
japan,Japan,weconnect_breakage,2.7233,1gb_5d,14.99,0.25,2.28,12.71
japan,Japan,weconnect_breakage,2.7233,1gb_5d,14.99,0.5,2.96,12.03
japan,Japan,weconnect_breakage,2.7233,1gb_5d,14.99,0.75,3.64,11.35
japan,Japan,weconnect_breakage,2.7233,1gb_5d,14.99,1.0,4.32,10.67
japan,Japan,weconnect_breakage,2.7233,3gb_7d,19.99,0.25,3.64,16.35
japan,Japan,weconnect_breakage,2.7233,3gb_7d,19.99,0.5,5.68,14.31
japan,Japan,weconnect_breakage,2.7233,3gb_7d,19.99,0.75,7.73,12.26
japan,Japan,weconnect_breakage,2.7233,3gb_7d,19.99,1.0,9.77,10.22
japan,Japan,weconnect_breakage,2.7233,10gb_15d,29.99,0.25,8.41,21.58
japan,Japan,weconnect_breakage,2.7233,10gb_15d,29.99,0.5,15.22,14.77
japan,Japan,weconnect_breakage,2.7233,10gb_15d,29.99,0.75,22.02,7.97
japan,Japan,weconnect_breakage,2.7233,10gb_15d,29.99,1.0,28.83,1.16
jordan,Jordan,catalog_cascade,6.0687,1gb_5d,14.99,0.25,3.12,11.87
jordan,Jordan,catalog_cascade,6.0687,1gb_5d,14.99,0.5,4.63,10.36
jordan,Jordan,catalog_cascade,6.0687,1gb_5d,14.99,0.75,6.15,8.84
jordan,Jordan,catalog_cascade,6.0687,1gb_5d,14.99,1.0,7.67,7.32
jordan,Jordan,catalog_cascade,6.0687,3gb_7d,19.99,0.25,6.15,13.84
jordan,Jordan,catalog_cascade,6.0687,3gb_7d,19.99,0.5,10.7,9.29
jordan,Jordan,catalog_cascade,6.0687,3gb_7d,19.99,0.75,15.25,4.74
jordan,Jordan,catalog_cascade,6.0687,3gb_7d,19.99,1.0,19.81,0.18
jordan,Jordan,catalog_cascade,6.0687,10gb_15d,29.99,0.25,16.77,13.22
jordan,Jordan,catalog_cascade,6.0687,10gb_15d,29.99,0.5,31.94,-1.95
jordan,Jordan,catalog_cascade,6.0687,10gb_15d,29.99,0.75,47.12,-17.13
jordan,Jordan,catalog_cascade,6.0687,10gb_15d,29.99,1.0,62.29,-32.3
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,1gb_5d,14.99,0.25,1.82,13.17
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,1gb_5d,14.99,0.5,2.04,12.95
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,1gb_5d,14.99,0.75,2.25,12.74
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,1gb_5d,14.99,1.0,2.47,12.52
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,3gb_7d,19.99,0.25,2.25,17.74
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,3gb_7d,19.99,0.5,2.91,17.08
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,3gb_7d,19.99,0.75,3.56,16.43
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,3gb_7d,19.99,1.0,4.21,15.78
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,10gb_15d,29.99,0.25,3.78,26.21
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,10gb_15d,29.99,0.5,5.95,24.04
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,10gb_15d,29.99,0.75,8.13,21.86
kazakhstan,Kazakhstan,weconnect_breakage,0.8709,10gb_15d,29.99,1.0,10.31,19.68
kenya,Kenya,catalog_cascade,4.8522,1gb_5d,14.99,0.25,2.81,12.18
kenya,Kenya,catalog_cascade,4.8522,1gb_5d,14.99,0.5,4.03,10.96
kenya,Kenya,catalog_cascade,4.8522,1gb_5d,14.99,0.75,5.24,9.75
kenya,Kenya,catalog_cascade,4.8522,1gb_5d,14.99,1.0,6.45,8.54
kenya,Kenya,catalog_cascade,4.8522,3gb_7d,19.99,0.25,5.24,14.75
kenya,Kenya,catalog_cascade,4.8522,3gb_7d,19.99,0.5,8.88,11.11
kenya,Kenya,catalog_cascade,4.8522,3gb_7d,19.99,0.75,12.52,7.47
kenya,Kenya,catalog_cascade,4.8522,3gb_7d,19.99,1.0,16.16,3.83
kenya,Kenya,catalog_cascade,4.8522,10gb_15d,29.99,0.25,13.73,16.26
kenya,Kenya,catalog_cascade,4.8522,10gb_15d,29.99,0.5,25.86,4.13
kenya,Kenya,catalog_cascade,4.8522,10gb_15d,29.99,0.75,37.99,-8.0
kenya,Kenya,catalog_cascade,4.8522,10gb_15d,29.99,1.0,50.12,-20.13
kuwait,Kuwait,weconnect_breakage,1.8109,1gb_5d,14.99,0.25,2.05,12.94
kuwait,Kuwait,weconnect_breakage,1.8109,1gb_5d,14.99,0.5,2.51,12.48
kuwait,Kuwait,weconnect_breakage,1.8109,1gb_5d,14.99,0.75,2.96,12.03
kuwait,Kuwait,weconnect_breakage,1.8109,1gb_5d,14.99,1.0,3.41,11.58
kuwait,Kuwait,weconnect_breakage,1.8109,3gb_7d,19.99,0.25,2.96,17.03
kuwait,Kuwait,weconnect_breakage,1.8109,3gb_7d,19.99,0.5,4.32,15.67
kuwait,Kuwait,weconnect_breakage,1.8109,3gb_7d,19.99,0.75,5.67,14.32
kuwait,Kuwait,weconnect_breakage,1.8109,3gb_7d,19.99,1.0,7.03,12.96
kuwait,Kuwait,weconnect_breakage,1.8109,10gb_15d,29.99,0.25,6.13,23.86
kuwait,Kuwait,weconnect_breakage,1.8109,10gb_15d,29.99,0.5,10.65,19.34
kuwait,Kuwait,weconnect_breakage,1.8109,10gb_15d,29.99,0.75,15.18,14.81
kuwait,Kuwait,weconnect_breakage,1.8109,10gb_15d,29.99,1.0,19.71,10.28
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,1gb_5d,14.99,0.25,1.81,13.18
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,1gb_5d,14.99,0.5,2.03,12.96
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,1gb_5d,14.99,0.75,2.24,12.75
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,1gb_5d,14.99,1.0,2.46,12.53
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,3gb_7d,19.99,0.25,2.24,17.75
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,3gb_7d,19.99,0.5,2.89,17.1
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,3gb_7d,19.99,0.75,3.53,16.46
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,3gb_7d,19.99,1.0,4.17,15.82
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,10gb_15d,29.99,0.25,3.74,26.25
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,10gb_15d,29.99,0.5,5.89,24.1
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,10gb_15d,29.99,0.75,8.03,21.96
kyrgyzstan,Kyrgyzstan,weconnect_breakage,0.8571,10gb_15d,29.99,1.0,10.17,19.82
laos,Laos,catalog_cascade,2.9169,1gb_5d,14.99,0.25,2.33,12.66
laos,Laos,catalog_cascade,2.9169,1gb_5d,14.99,0.5,3.06,11.93
laos,Laos,catalog_cascade,2.9169,1gb_5d,14.99,0.75,3.79,11.2
laos,Laos,catalog_cascade,2.9169,1gb_5d,14.99,1.0,4.52,10.47
laos,Laos,catalog_cascade,2.9169,3gb_7d,19.99,0.25,3.79,16.2
laos,Laos,catalog_cascade,2.9169,3gb_7d,19.99,0.5,5.98,14.01
laos,Laos,catalog_cascade,2.9169,3gb_7d,19.99,0.75,8.16,11.83
laos,Laos,catalog_cascade,2.9169,3gb_7d,19.99,1.0,10.35,9.64
laos,Laos,catalog_cascade,2.9169,10gb_15d,29.99,0.25,8.89,21.1
laos,Laos,catalog_cascade,2.9169,10gb_15d,29.99,0.5,16.18,13.81
laos,Laos,catalog_cascade,2.9169,10gb_15d,29.99,0.75,23.48,6.51
laos,Laos,catalog_cascade,2.9169,10gb_15d,29.99,1.0,30.77,-0.78
latvia,Latvia,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
latvia,Latvia,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
latvia,Latvia,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
latvia,Latvia,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
latvia,Latvia,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
latvia,Latvia,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
latvia,Latvia,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
latvia,Latvia,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
latvia,Latvia,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
latvia,Latvia,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
latvia,Latvia,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
latvia,Latvia,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
lesotho,Lesotho,catalog_cascade,22.464,1gb_5d,14.99,0.25,7.22,7.77
lesotho,Lesotho,catalog_cascade,22.464,1gb_5d,14.99,0.5,12.83,2.16
lesotho,Lesotho,catalog_cascade,22.464,1gb_5d,14.99,0.75,18.45,-3.46
lesotho,Lesotho,catalog_cascade,22.464,1gb_5d,14.99,1.0,24.06,-9.07
lesotho,Lesotho,catalog_cascade,22.464,3gb_7d,19.99,0.25,18.45,1.54
lesotho,Lesotho,catalog_cascade,22.464,3gb_7d,19.99,0.5,35.3,-15.31
lesotho,Lesotho,catalog_cascade,22.464,3gb_7d,19.99,0.75,52.14,-32.15
lesotho,Lesotho,catalog_cascade,22.464,3gb_7d,19.99,1.0,68.99,-49.0
lesotho,Lesotho,catalog_cascade,22.464,10gb_15d,29.99,0.25,57.76,-27.77
lesotho,Lesotho,catalog_cascade,22.464,10gb_15d,29.99,0.5,113.92,-83.93
lesotho,Lesotho,catalog_cascade,22.464,10gb_15d,29.99,0.75,170.08,-140.09
lesotho,Lesotho,catalog_cascade,22.464,10gb_15d,29.99,1.0,226.24,-196.25
liberia,Liberia,catalog_cascade,100.6387,1gb_5d,14.99,0.25,26.76,-11.77
liberia,Liberia,catalog_cascade,100.6387,1gb_5d,14.99,0.5,51.92,-36.93
liberia,Liberia,catalog_cascade,100.6387,1gb_5d,14.99,0.75,77.08,-62.09
liberia,Liberia,catalog_cascade,100.6387,1gb_5d,14.99,1.0,102.24,-87.25
liberia,Liberia,catalog_cascade,100.6387,3gb_7d,19.99,0.25,77.08,-57.09
liberia,Liberia,catalog_cascade,100.6387,3gb_7d,19.99,0.5,152.56,-132.57
liberia,Liberia,catalog_cascade,100.6387,3gb_7d,19.99,0.75,228.04,-208.05
liberia,Liberia,catalog_cascade,100.6387,3gb_7d,19.99,1.0,303.52,-283.53
liberia,Liberia,catalog_cascade,100.6387,10gb_15d,29.99,0.25,253.2,-223.21
liberia,Liberia,catalog_cascade,100.6387,10gb_15d,29.99,0.5,504.79,-474.8
liberia,Liberia,catalog_cascade,100.6387,10gb_15d,29.99,0.75,756.39,-726.4
liberia,Liberia,catalog_cascade,100.6387,10gb_15d,29.99,1.0,1007.99,-978.0
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
liechtenstein,Liechtenstein,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
lithuania,Lithuania,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
lithuania,Lithuania,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
lithuania,Lithuania,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
lithuania,Lithuania,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
lithuania,Lithuania,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
lithuania,Lithuania,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
lithuania,Lithuania,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
lithuania,Lithuania,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
lithuania,Lithuania,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
lithuania,Lithuania,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
lithuania,Lithuania,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
lithuania,Lithuania,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
luxembourg,Luxembourg,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
luxembourg,Luxembourg,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
luxembourg,Luxembourg,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
luxembourg,Luxembourg,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
luxembourg,Luxembourg,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
luxembourg,Luxembourg,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
luxembourg,Luxembourg,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
luxembourg,Luxembourg,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
luxembourg,Luxembourg,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
luxembourg,Luxembourg,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
luxembourg,Luxembourg,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
luxembourg,Luxembourg,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
macao-china,Macao China,weconnect_breakage,1.0783,1gb_5d,14.99,0.25,1.87,13.12
macao-china,Macao China,weconnect_breakage,1.0783,1gb_5d,14.99,0.5,2.14,12.85
macao-china,Macao China,weconnect_breakage,1.0783,1gb_5d,14.99,0.75,2.41,12.58
macao-china,Macao China,weconnect_breakage,1.0783,1gb_5d,14.99,1.0,2.68,12.31
macao-china,Macao China,weconnect_breakage,1.0783,3gb_7d,19.99,0.25,2.41,17.58
macao-china,Macao China,weconnect_breakage,1.0783,3gb_7d,19.99,0.5,3.22,16.77
macao-china,Macao China,weconnect_breakage,1.0783,3gb_7d,19.99,0.75,4.03,15.96
macao-china,Macao China,weconnect_breakage,1.0783,3gb_7d,19.99,1.0,4.83,15.16
macao-china,Macao China,weconnect_breakage,1.0783,10gb_15d,29.99,0.25,4.3,25.69
macao-china,Macao China,weconnect_breakage,1.0783,10gb_15d,29.99,0.5,6.99,23.0
macao-china,Macao China,weconnect_breakage,1.0783,10gb_15d,29.99,0.75,9.69,20.3
macao-china,Macao China,weconnect_breakage,1.0783,10gb_15d,29.99,1.0,12.38,17.61
macedonia,Macedonia,weconnect_breakage,1.2165,1gb_5d,14.99,0.25,1.9,13.09
macedonia,Macedonia,weconnect_breakage,1.2165,1gb_5d,14.99,0.5,2.21,12.78
macedonia,Macedonia,weconnect_breakage,1.2165,1gb_5d,14.99,0.75,2.51,12.48
macedonia,Macedonia,weconnect_breakage,1.2165,1gb_5d,14.99,1.0,2.82,12.17
macedonia,Macedonia,weconnect_breakage,1.2165,3gb_7d,19.99,0.25,2.51,17.48
macedonia,Macedonia,weconnect_breakage,1.2165,3gb_7d,19.99,0.5,3.42,16.57
macedonia,Macedonia,weconnect_breakage,1.2165,3gb_7d,19.99,0.75,4.34,15.65
macedonia,Macedonia,weconnect_breakage,1.2165,3gb_7d,19.99,1.0,5.25,14.74
macedonia,Macedonia,weconnect_breakage,1.2165,10gb_15d,29.99,0.25,4.64,25.35
macedonia,Macedonia,weconnect_breakage,1.2165,10gb_15d,29.99,0.5,7.68,22.31
macedonia,Macedonia,weconnect_breakage,1.2165,10gb_15d,29.99,0.75,10.72,19.27
